path,fruit,quality,class,source,width,height
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad5.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad5_aug_5.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad5_aug_6.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad5_aug_7.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6_aug_4.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6_aug_5.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6_aug_6.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6_aug_7.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad6_aug_8.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad7.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad7_aug_4.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad7_aug_5.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad8.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad8_aug_6.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad8_aug_7.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad8_aug_8.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad8_aug_9.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad9.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad9_aug_3.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad9_aug_4.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad9_aug_5.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Guava_Bad/guava_bad9_aug_6.jpg,Guava,Bad,Guava_Bad,recolectada,960,1280
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070416_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070421_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070424_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070426_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070436_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070438_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070456_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070500_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070518_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070532_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070534_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070538_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070548_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070551_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070554_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070556_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070603_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070613_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_001.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_002.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_003.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_004.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_005.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_006.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_007.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Lime_Bad/20260602_070614_aug_008.jpg,Lime,Bad,Lime_Bad,recolectada,2992,2992
Fruits/Bad Quality_Fruits/Orange_Bad/foto_0.jpeg,Orange,Bad,Orange_Bad,recolectada,1036,1280
Fruits/Bad Quality_Fruits/Orange_Bad/foto_1.jpeg,Orange,Bad,Orange_Bad,recolectada,720,1280
Fruits/Bad Quality_Fruits/Orange_Bad/foto_10.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_11.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_12.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_13.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_14.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_15.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_16.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_17.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_18.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_19.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_2.jpeg,Orange,Bad,Orange_Bad,recolectada,720,1280
Fruits/Bad Quality_Fruits/Orange_Bad/foto_20.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_21.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_22.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_23.jpeg,Orange,Bad,Orange_Bad,recolectada,1600,1200
Fruits/Bad Quality_Fruits/Orange_Bad/foto_24.jpeg,Orange,Bad,Orange_Bad,recolectada,1600,1200
Fruits/Bad Quality_Fruits/Orange_Bad/foto_25.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_26.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_27.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_28.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_29.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_3.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_30.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_31.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_32.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_33.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_4.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_5.jpeg,Orange,Bad,Orange_Bad,recolectada,1600,1200
Fruits/Bad Quality_Fruits/Orange_Bad/foto_6.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_7.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_8.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
Fruits/Bad Quality_Fruits/Orange_Bad/foto_9.jpeg,Orange,Bad,Orange_Bad,recolectada,1200,1600
